year,month,region,temp
1951,10,Brandenburg/Berlin,7.39
1951,10,Brandenburg,7.359999999999999
1951,10,Baden-Wuerttemberg,7.109999999999999
1951,10,Bayern,6.9
1951,10,Hessen,7.18
1951,10,Mecklenburg-Vorpommern,7.45
1951,10,Niedersachsen,7.45
1951,10,Niedersachsen/Hamburg/Bremen,7.45
1951,10,Nordrhein-Westfalen,7.84
1951,10,Rheinland-Pfalz,7.63
1951,10,Schleswig-Holstein,7.89
1951,10,Saarland,8.27
1951,10,Sachsen,7.34
1951,10,Sachsen-Anhalt,7.17
1951,10,Thueringen/Sachsen-Anhalt,7
1951,10,Thueringen,6.79
1951,10,Deutschland,7.31
1952,10,Brandenburg/Berlin,7.3
1952,10,Brandenburg,7.29
1952,10,Baden-Wuerttemberg,7.24
1952,10,Bayern,6.63
1952,10,Hessen,7.06
1952,10,Mecklenburg-Vorpommern,7.25
1952,10,Niedersachsen,7.39
1952,10,Niedersachsen/Hamburg/Bremen,7.39
1952,10,Nordrhein-Westfalen,7.659999999999999
1952,10,Rheinland-Pfalz,7.42
1952,10,Schleswig-Holstein,7.51
1952,10,Saarland,7.6
1952,10,Sachsen,6.970000000000001
1952,10,Sachsen-Anhalt,7.38
1952,10,Thueringen/Sachsen-Anhalt,7.05
1952,10,Thueringen,6.619999999999999
1952,10,Deutschland,7.17
1953,10,Brandenburg/Berlin,10.93
1953,10,Brandenburg,10.92
1953,10,Baden-Wuerttemberg,9.61
1953,10,Bayern,9.44
1953,10,Hessen,10.239999999999998
1953,10,Mecklenburg-Vorpommern,10.82
1953,10,Niedersachsen,10.92
1953,10,Niedersachsen/Hamburg/Bremen,10.92
1953,10,Nordrhein-Westfalen,11.18
1953,10,Rheinland-Pfalz,10.46
1953,10,Schleswig-Holstein,10.96
1953,10,Saarland,10.719999999999999
1953,10,Sachsen,10.58
1953,10,Sachsen-Anhalt,10.77
1953,10,Thueringen/Sachsen-Anhalt,10.42
1953,10,Thueringen,9.97
1953,10,Deutschland,10.38
1954,10,Brandenburg/Berlin,10.41
1954,10,Brandenburg,10.41
1954,10,Baden-Wuerttemberg,8.950000000000001
1954,10,Bayern,8.57
1954,10,Hessen,9.92
1954,10,Mecklenburg-Vorpommern,10.1
1954,10,Niedersachsen,10.83
1954,10,Niedersachsen/Hamburg/Bremen,10.83
1954,10,Nordrhein-Westfalen,11.02
1954,10,Rheinland-Pfalz,10.03
1954,10,Schleswig-Holstein,10.42
1954,10,Saarland,10.04
1954,10,Sachsen,9.92
1954,10,Sachsen-Anhalt,10.639999999999999
1954,10,Thueringen/Sachsen-Anhalt,10.19
1954,10,Thueringen,9.629999999999999
1954,10,Deutschland,9.89
1955,10,Brandenburg/Berlin,8.719999999999999
1955,10,Brandenburg,8.709999999999999
1955,10,Baden-Wuerttemberg,7.22
1955,10,Bayern,6.92
1955,10,Hessen,7.64
1955,10,Mecklenburg-Vorpommern,8.81
1955,10,Niedersachsen,8.78
1955,10,Niedersachsen/Hamburg/Bremen,8.78
1955,10,Nordrhein-Westfalen,8.47
1955,10,Rheinland-Pfalz,7.57
1955,10,Schleswig-Holstein,8.97
1955,10,Saarland,7.72
1955,10,Sachsen,7.970000000000001
1955,10,Sachsen-Anhalt,8.69
1955,10,Thueringen/Sachsen-Anhalt,8.129999999999999
1955,10,Thueringen,7.430000000000001
1955,10,Deutschland,7.98
1956,10,Brandenburg/Berlin,8.83
1956,10,Brandenburg,8.82
1956,10,Baden-Wuerttemberg,7.470000000000001
1956,10,Bayern,7.2
1956,10,Hessen,8.02
1956,10,Mecklenburg-Vorpommern,8.82
1956,10,Niedersachsen,8.94
1956,10,Niedersachsen/Hamburg/Bremen,8.94
1956,10,Nordrhein-Westfalen,8.93
1956,10,Rheinland-Pfalz,8.18
1956,10,Schleswig-Holstein,8.97
1956,10,Saarland,8.28
1956,10,Sachsen,8.31
1956,10,Sachsen-Anhalt,8.77
1956,10,Thueringen/Sachsen-Anhalt,8.31
1956,10,Thueringen,7.72
1956,10,Deutschland,8.229999999999999
1957,10,Brandenburg/Berlin,9.82
1957,10,Brandenburg,9.82
1957,10,Baden-Wuerttemberg,8.229999999999999
1957,10,Bayern,7.74
1957,10,Hessen,8.94
1957,10,Mecklenburg-Vorpommern,9.709999999999999
1957,10,Niedersachsen,10.12
1957,10,Niedersachsen/Hamburg/Bremen,10.129999999999999
1957,10,Nordrhein-Westfalen,10.219999999999999
1957,10,Rheinland-Pfalz,9.139999999999999
1957,10,Schleswig-Holstein,9.97
1957,10,Saarland,9.52
1957,10,Sachsen,9.2
1957,10,Sachsen-Anhalt,9.8
1957,10,Thueringen/Sachsen-Anhalt,9.3
1957,10,Thueringen,8.67
1957,10,Deutschland,9.15
1958,10,Brandenburg/Berlin,10.19
1958,10,Brandenburg,10.19
1958,10,Baden-Wuerttemberg,8.18
1958,10,Bayern,7.83
1958,10,Hessen,8.97
1958,10,Mecklenburg-Vorpommern,10.25
1958,10,Niedersachsen,10.39
1958,10,Niedersachsen/Hamburg/Bremen,10.4
1958,10,Nordrhein-Westfalen,10.1
1958,10,Rheinland-Pfalz,8.99
1958,10,Schleswig-Holstein,10.4
1958,10,Saarland,9.06
1958,10,Sachsen,9.4
1958,10,Sachsen-Anhalt,10.16
1958,10,Thueringen/Sachsen-Anhalt,9.56
1958,10,Thueringen,8.81
1958,10,Deutschland,9.3
1959,10,Brandenburg/Berlin,8.29
1959,10,Brandenburg,8.28
1959,10,Baden-Wuerttemberg,8.04
1959,10,Bayern,7.159999999999999
1959,10,Hessen,8.370000000000001
1959,10,Mecklenburg-Vorpommern,8.91
1959,10,Niedersachsen,9.32
1959,10,Niedersachsen/Hamburg/Bremen,9.33
1959,10,Nordrhein-Westfalen,9.93
1959,10,Rheinland-Pfalz,8.98
1959,10,Schleswig-Holstein,9.46
1959,10,Saarland,9.55
1959,10,Sachsen,8.07
1959,10,Sachsen-Anhalt,8.29
1959,10,Thueringen/Sachsen-Anhalt,8.06
1959,10,Thueringen,7.7700000000000005
1959,10,Deutschland,8.450000000000001
1960,10,Brandenburg/Berlin,9.16
1960,10,Brandenburg,9.16
1960,10,Baden-Wuerttemberg,8.44
1960,10,Bayern,8.239999999999998
1960,10,Hessen,9.219999999999999
1960,10,Mecklenburg-Vorpommern,8.9
1960,10,Niedersachsen,9.719999999999999
1960,10,Niedersachsen/Hamburg/Bremen,9.719999999999999
1960,10,Nordrhein-Westfalen,10.219999999999999
1960,10,Rheinland-Pfalz,9.27
1960,10,Schleswig-Holstein,9.04
1960,10,Saarland,9.44
1960,10,Sachsen,9.03
1960,10,Sachsen-Anhalt,9.46
1960,10,Thueringen/Sachsen-Anhalt,9.12
1960,10,Thueringen,8.68
1960,10,Deutschland,9.06
1961,10,Brandenburg/Berlin,11.239999999999998
1961,10,Brandenburg,11.229999999999999
1961,10,Baden-Wuerttemberg,10.04
1961,10,Bayern,9.38
1961,10,Hessen,10.34
1961,10,Mecklenburg-Vorpommern,11.08
1961,10,Niedersachsen,10.89
1961,10,Niedersachsen/Hamburg/Bremen,10.9
1961,10,Nordrhein-Westfalen,11.17
1961,10,Rheinland-Pfalz,10.6
1961,10,Schleswig-Holstein,11.18
1961,10,Saarland,10.860000000000001
1961,10,Sachsen,10.79
1961,10,Sachsen-Anhalt,11.01
1961,10,Thueringen/Sachsen-Anhalt,10.54
1961,10,Thueringen,9.96
1961,10,Deutschland,10.5
1962,10,Brandenburg/Berlin,9.219999999999999
1962,10,Brandenburg,9.209999999999999
1962,10,Baden-Wuerttemberg,8.5
1962,10,Bayern,7.71
1962,10,Hessen,8.719999999999999
1962,10,Mecklenburg-Vorpommern,9.51
1962,10,Niedersachsen,9.84
1962,10,Niedersachsen/Hamburg/Bremen,9.850000000000001
1962,10,Nordrhein-Westfalen,9.719999999999999
1962,10,Rheinland-Pfalz,9.04
1962,10,Schleswig-Holstein,10.229999999999999
1962,10,Saarland,9.49
1962,10,Sachsen,8.8
1962,10,Sachsen-Anhalt,9.25
1962,10,Thueringen/Sachsen-Anhalt,8.870000000000001
1962,10,Thueringen,8.38
1962,10,Deutschland,8.950000000000001
1963,10,Brandenburg/Berlin,8.77
1963,10,Brandenburg,8.76
1963,10,Baden-Wuerttemberg,7.8
1963,10,Bayern,7.25
1963,10,Hessen,7.46
1963,10,Mecklenburg-Vorpommern,8.719999999999999
1963,10,Niedersachsen,8.54
1963,10,Niedersachsen/Hamburg/Bremen,8.55
1963,10,Nordrhein-Westfalen,8.79
1963,10,Rheinland-Pfalz,7.99
1963,10,Schleswig-Holstein,8.870000000000001
1963,10,Saarland,8.26
1963,10,Sachsen,8.46
1963,10,Sachsen-Anhalt,8.49
1963,10,Thueringen/Sachsen-Anhalt,8
1963,10,Thueringen,7.39
1963,10,Deutschland,8.129999999999999
1964,10,Brandenburg/Berlin,7.470000000000001
1964,10,Brandenburg,7.46
1964,10,Baden-Wuerttemberg,6.96
1964,10,Bayern,6.53
1964,10,Hessen,7.04
1964,10,Mecklenburg-Vorpommern,7.430000000000001
1964,10,Niedersachsen,7.26
1964,10,Niedersachsen/Hamburg/Bremen,7.2700000000000005
1964,10,Nordrhein-Westfalen,7.42
1964,10,Rheinland-Pfalz,7.09
1964,10,Schleswig-Holstein,7.37
1964,10,Saarland,7.21
1964,10,Sachsen,7.08
1964,10,Sachsen-Anhalt,7.3
1964,10,Thueringen/Sachsen-Anhalt,6.970000000000001
1964,10,Thueringen,6.56
1964,10,Deutschland,7.07
1965,10,Brandenburg/Berlin,8.15
1965,10,Brandenburg,8.139999999999999
1965,10,Baden-Wuerttemberg,7.7
1965,10,Bayern,7.08
1965,10,Hessen,7.96
1965,10,Mecklenburg-Vorpommern,8.61
1965,10,Niedersachsen,8.870000000000001
1965,10,Niedersachsen/Hamburg/Bremen,8.88
1965,10,Nordrhein-Westfalen,9.26
1965,10,Rheinland-Pfalz,8.28
1965,10,Schleswig-Holstein,9.139999999999999
1965,10,Saarland,9.04
1965,10,Sachsen,8
1965,10,Sachsen-Anhalt,8.26
1965,10,Thueringen/Sachsen-Anhalt,8
1965,10,Thueringen,7.67
1965,10,Deutschland,8.15
1966,10,Brandenburg/Berlin,11.3
1966,10,Brandenburg,11.29
1966,10,Baden-Wuerttemberg,11.3
1966,10,Bayern,10.950000000000001
1966,10,Hessen,11.08
1966,10,Mecklenburg-Vorpommern,10.739999999999998
1966,10,Niedersachsen,10.92
1966,10,Niedersachsen/Hamburg/Bremen,10.92
1966,10,Nordrhein-Westfalen,11.38
1966,10,Rheinland-Pfalz,11.28
1966,10,Schleswig-Holstein,10.48
1966,10,Saarland,11.66
1966,10,Sachsen,11.27
1966,10,Sachsen-Anhalt,11.229999999999999
1966,10,Thueringen/Sachsen-Anhalt,10.97
1966,10,Thueringen,10.639999999999999
1966,10,Deutschland,11.07
1967,10,Brandenburg/Berlin,11.68
1967,10,Brandenburg,11.67
1967,10,Baden-Wuerttemberg,11.11
1967,10,Bayern,10.46
1967,10,Hessen,11.129999999999999
1967,10,Mecklenburg-Vorpommern,10.950000000000001
1967,10,Niedersachsen,11.18
1967,10,Niedersachsen/Hamburg/Bremen,11.19
1967,10,Nordrhein-Westfalen,11.55
1967,10,Rheinland-Pfalz,11.08
1967,10,Schleswig-Holstein,11.03
1967,10,Saarland,11.12
1967,10,Sachsen,11.79
1967,10,Sachsen-Anhalt,11.77
1967,10,Thueringen/Sachsen-Anhalt,11.43
1967,10,Thueringen,11
1967,10,Deutschland,11.139999999999999
1968,10,Brandenburg/Berlin,10.239999999999998
1968,10,Brandenburg,10.239999999999998
1968,10,Baden-Wuerttemberg,10.06
1968,10,Bayern,9.11
1968,10,Hessen,10.209999999999999
1968,10,Mecklenburg-Vorpommern,10.09
1968,10,Niedersachsen,10.78
1968,10,Niedersachsen/Hamburg/Bremen,10.78
1968,10,Nordrhein-Westfalen,11.17
1968,10,Rheinland-Pfalz,10.47
1968,10,Schleswig-Holstein,10.54
1968,10,Saarland,10.79
1968,10,Sachsen,10.11
1968,10,Sachsen-Anhalt,10.639999999999999
1968,10,Thueringen/Sachsen-Anhalt,10.26
1968,10,Thueringen,9.77
1968,10,Deutschland,10.17
1969,10,Brandenburg/Berlin,10.15
1969,10,Brandenburg,10.139999999999999
1969,10,Baden-Wuerttemberg,8.98
1969,10,Bayern,8.639999999999999
1969,10,Hessen,9.81
1969,10,Mecklenburg-Vorpommern,10.04
1969,10,Niedersachsen,11.09
1969,10,Niedersachsen/Hamburg/Bremen,11.08
1969,10,Nordrhein-Westfalen,11.6
1969,10,Rheinland-Pfalz,10.02
1969,10,Schleswig-Holstein,10.709999999999999
1969,10,Saarland,10.12
1969,10,Sachsen,10.28
1969,10,Sachsen-Anhalt,10.48
1969,10,Thueringen/Sachsen-Anhalt,10.139999999999999
1969,10,Thueringen,9.7
1969,10,Deutschland,9.99
1970,10,Brandenburg/Berlin,9.229999999999999
1970,10,Brandenburg,9.219999999999999
1970,10,Baden-Wuerttemberg,8.48
1970,10,Bayern,7.930000000000001
1970,10,Hessen,9.16
1970,10,Mecklenburg-Vorpommern,9.219999999999999
1970,10,Niedersachsen,9.55
1970,10,Niedersachsen/Hamburg/Bremen,9.56
1970,10,Nordrhein-Westfalen,9.860000000000001
1970,10,Rheinland-Pfalz,9.34
1970,10,Schleswig-Holstein,9.41
1970,10,Saarland,9.47
1970,10,Sachsen,8.44
1970,10,Sachsen-Anhalt,9.2
1970,10,Thueringen/Sachsen-Anhalt,8.83
1970,10,Thueringen,8.360000000000001
1970,10,Deutschland,8.93
1971,10,Brandenburg/Berlin,9.28
1971,10,Brandenburg,9.27
1971,10,Baden-Wuerttemberg,8.8
1971,10,Bayern,7.55
1971,10,Hessen,8.51
1971,10,Mecklenburg-Vorpommern,9.54
1971,10,Niedersachsen,9.52
1971,10,Niedersachsen/Hamburg/Bremen,9.53
1971,10,Nordrhein-Westfalen,9.62
1971,10,Rheinland-Pfalz,9.139999999999999
1971,10,Schleswig-Holstein,9.639999999999999
1971,10,Saarland,9.360000000000001
1971,10,Sachsen,8.67
1971,10,Sachsen-Anhalt,9.2
1971,10,Thueringen/Sachsen-Anhalt,8.69
1971,10,Thueringen,8.05
1971,10,Deutschland,8.84
1972,10,Brandenburg/Berlin,6.94
1972,10,Brandenburg,6.930000000000001
1972,10,Baden-Wuerttemberg,6.470000000000001
1972,10,Bayern,5.37
1972,10,Hessen,6.7
1972,10,Mecklenburg-Vorpommern,7.359999999999999
1972,10,Niedersachsen,7.52
1972,10,Niedersachsen/Hamburg/Bremen,7.53
1972,10,Nordrhein-Westfalen,7.89
1972,10,Rheinland-Pfalz,7.33
1972,10,Schleswig-Holstein,7.7700000000000005
1972,10,Saarland,7.859999999999999
1972,10,Sachsen,6.38
1972,10,Sachsen-Anhalt,6.83
1972,10,Thueringen/Sachsen-Anhalt,6.44
1972,10,Thueringen,5.94
1972,10,Deutschland,6.75
1973,10,Brandenburg/Berlin,7.44
1973,10,Brandenburg,7.430000000000001
1973,10,Baden-Wuerttemberg,7.14
1973,10,Bayern,6.4
1973,10,Hessen,7.45
1973,10,Mecklenburg-Vorpommern,7.38
1973,10,Niedersachsen,7.9
1973,10,Niedersachsen/Hamburg/Bremen,7.9
1973,10,Nordrhein-Westfalen,8.229999999999999
1973,10,Rheinland-Pfalz,7.87
1973,10,Schleswig-Holstein,7.6
1973,10,Saarland,8.229999999999999
1973,10,Sachsen,6.76
1973,10,Sachsen-Anhalt,7.5
1973,10,Thueringen/Sachsen-Anhalt,7.04
1973,10,Thueringen,6.46
1973,10,Deutschland,7.3
1974,10,Brandenburg/Berlin,6.58
1974,10,Brandenburg,6.57
1974,10,Baden-Wuerttemberg,4.31
1974,10,Bayern,4.08
1974,10,Hessen,5.14
1974,10,Mecklenburg-Vorpommern,7.02
1974,10,Niedersachsen,6.51
1974,10,Niedersachsen/Hamburg/Bremen,6.52
1974,10,Nordrhein-Westfalen,6.04
1974,10,Rheinland-Pfalz,5.18
1974,10,Schleswig-Holstein,6.95
1974,10,Saarland,5.38
1974,10,Sachsen,5.26
1974,10,Sachsen-Anhalt,6.31
1974,10,Thueringen/Sachsen-Anhalt,5.609999999999999
1974,10,Thueringen,4.73
1974,10,Deutschland,5.5
1975,10,Brandenburg/Berlin,8.03
1975,10,Brandenburg,8.02
1975,10,Baden-Wuerttemberg,7.05
1975,10,Bayern,6.75
1975,10,Hessen,7.21
1975,10,Mecklenburg-Vorpommern,8.19
1975,10,Niedersachsen,8.01
1975,10,Niedersachsen/Hamburg/Bremen,8.02
1975,10,Nordrhein-Westfalen,8.02
1975,10,Rheinland-Pfalz,7.359999999999999
1975,10,Schleswig-Holstein,8.15
1975,10,Saarland,7.72
1975,10,Sachsen,7.71
1975,10,Sachsen-Anhalt,7.970000000000001
1975,10,Thueringen/Sachsen-Anhalt,7.54
1975,10,Thueringen,7.01
1975,10,Deutschland,7.54
1976,10,Brandenburg/Berlin,9.16
1976,10,Brandenburg,9.16
1976,10,Baden-Wuerttemberg,9.65
1976,10,Bayern,8.94
1976,10,Hessen,9.57
1976,10,Mecklenburg-Vorpommern,8.82
1976,10,Niedersachsen,9.88
1976,10,Niedersachsen/Hamburg/Bremen,9.89
1976,10,Nordrhein-Westfalen,10.58
1976,10,Rheinland-Pfalz,10
1976,10,Schleswig-Holstein,9.729999999999999
1976,10,Saarland,10.26
1976,10,Sachsen,9.29
1976,10,Sachsen-Anhalt,9.34
1976,10,Thueringen/Sachsen-Anhalt,9.12
1976,10,Thueringen,8.850000000000001
1976,10,Deutschland,9.48
1977,10,Brandenburg/Berlin,10.129999999999999
1977,10,Brandenburg,10.12
1977,10,Baden-Wuerttemberg,9.91
1977,10,Bayern,9.27
1977,10,Hessen,10.01
1977,10,Mecklenburg-Vorpommern,9.96
1977,10,Niedersachsen,10.79
1977,10,Niedersachsen/Hamburg/Bremen,10.79
1977,10,Nordrhein-Westfalen,11.139999999999999
1977,10,Rheinland-Pfalz,10.18
1977,10,Schleswig-Holstein,10.47
1977,10,Saarland,10.38
1977,10,Sachsen,10.42
1977,10,Sachsen-Anhalt,10.57
1977,10,Thueringen/Sachsen-Anhalt,10.219999999999999
1977,10,Thueringen,9.78
1977,10,Deutschland,10.15
1978,10,Brandenburg/Berlin,9.92
1978,10,Brandenburg,9.91
1978,10,Baden-Wuerttemberg,8.12
1978,10,Bayern,7.63
1978,10,Hessen,8.739999999999998
1978,10,Mecklenburg-Vorpommern,9.93
1978,10,Niedersachsen,10.219999999999999
1978,10,Niedersachsen/Hamburg/Bremen,10.229999999999999
1978,10,Nordrhein-Westfalen,10.04
1978,10,Rheinland-Pfalz,8.870000000000001
1978,10,Schleswig-Holstein,10.239999999999998
1978,10,Saarland,9.17
1978,10,Sachsen,9.02
1978,10,Sachsen-Anhalt,9.8
1978,10,Thueringen/Sachsen-Anhalt,9.2
1978,10,Thueringen,8.43
1978,10,Deutschland,9.1
1979,10,Brandenburg/Berlin,7.68
1979,10,Brandenburg,7.67
1979,10,Baden-Wuerttemberg,9.47
1979,10,Bayern,8.229999999999999
1979,10,Hessen,8.84
1979,10,Mecklenburg-Vorpommern,7.72
1979,10,Niedersachsen,8.93
1979,10,Niedersachsen/Hamburg/Bremen,8.93
1979,10,Nordrhein-Westfalen,10.1
1979,10,Rheinland-Pfalz,9.739999999999998
1979,10,Schleswig-Holstein,8.42
1979,10,Saarland,10.129999999999999
1979,10,Sachsen,7.64
1979,10,Sachsen-Anhalt,8.219999999999999
1979,10,Thueringen/Sachsen-Anhalt,8.05
1979,10,Thueringen,7.83
1979,10,Deutschland,8.639999999999999
1980,10,Brandenburg/Berlin,8.739999999999998
1980,10,Brandenburg,8.729999999999999
1980,10,Baden-Wuerttemberg,7.57
1980,10,Bayern,7.02
1980,10,Hessen,7.53
1980,10,Mecklenburg-Vorpommern,8.47
1980,10,Niedersachsen,8.58
1980,10,Niedersachsen/Hamburg/Bremen,8.59
1980,10,Nordrhein-Westfalen,8.5
1980,10,Rheinland-Pfalz,7.89
1980,10,Schleswig-Holstein,8.51
1980,10,Saarland,8
1980,10,Sachsen,8.07
1980,10,Sachsen-Anhalt,8.55
1980,10,Thueringen/Sachsen-Anhalt,7.96
1980,10,Thueringen,7.23
1980,10,Deutschland,7.970000000000001
1981,10,Brandenburg/Berlin,8.62
1981,10,Brandenburg,8.61
1981,10,Baden-Wuerttemberg,8.27
1981,10,Bayern,8.01
1981,10,Hessen,7.72
1981,10,Mecklenburg-Vorpommern,7.970000000000001
1981,10,Niedersachsen,8.06
1981,10,Niedersachsen/Hamburg/Bremen,8.06
1981,10,Nordrhein-Westfalen,8.17
1981,10,Rheinland-Pfalz,8
1981,10,Schleswig-Holstein,8.02
1981,10,Saarland,8.3
1981,10,Sachsen,8.26
1981,10,Sachsen-Anhalt,8.47
1981,10,Thueringen/Sachsen-Anhalt,8.1
1981,10,Thueringen,7.619999999999999
1981,10,Deutschland,8.11
1982,10,Brandenburg/Berlin,10.46
1982,10,Brandenburg,10.450000000000001
1982,10,Baden-Wuerttemberg,8.79
1982,10,Bayern,8.53
1982,10,Hessen,9.3
1982,10,Mecklenburg-Vorpommern,10.11
1982,10,Niedersachsen,10.4
1982,10,Niedersachsen/Hamburg/Bremen,10.4
1982,10,Nordrhein-Westfalen,10.53
1982,10,Rheinland-Pfalz,9.33
1982,10,Schleswig-Holstein,10.17
1982,10,Saarland,9.43
1982,10,Sachsen,10.02
1982,10,Sachsen-Anhalt,10.4
1982,10,Thueringen/Sachsen-Anhalt,9.84
1982,10,Thueringen,9.139999999999999
1982,10,Deutschland,9.65
1983,10,Brandenburg/Berlin,9.709999999999999
1983,10,Brandenburg,9.7
1983,10,Baden-Wuerttemberg,8.78
1983,10,Bayern,8.229999999999999
1983,10,Hessen,8.82
1983,10,Mecklenburg-Vorpommern,9.46
1983,10,Niedersachsen,9.81
1983,10,Niedersachsen/Hamburg/Bremen,9.81
1983,10,Nordrhein-Westfalen,9.729999999999999
1983,10,Rheinland-Pfalz,9.09
1983,10,Schleswig-Holstein,9.79
1983,10,Saarland,9.33
1983,10,Sachsen,9.34
1983,10,Sachsen-Anhalt,9.78
1983,10,Thueringen/Sachsen-Anhalt,9.209999999999999
1983,10,Thueringen,8.5
1983,10,Deutschland,9.17
1984,10,Brandenburg/Berlin,10.81
1984,10,Brandenburg,10.8
1984,10,Baden-Wuerttemberg,9.57
1984,10,Bayern,9.15
1984,10,Hessen,10.06
1984,10,Mecklenburg-Vorpommern,10.739999999999998
1984,10,Niedersachsen,10.84
1984,10,Niedersachsen/Hamburg/Bremen,10.850000000000001
1984,10,Nordrhein-Westfalen,10.99
1984,10,Rheinland-Pfalz,10.209999999999999
1984,10,Schleswig-Holstein,10.96
1984,10,Saarland,10.29
1984,10,Sachsen,10.39
1984,10,Sachsen-Anhalt,10.850000000000001
1984,10,Thueringen/Sachsen-Anhalt,10.34
1984,10,Thueringen,9.709999999999999
1984,10,Deutschland,10.229999999999999
1985,10,Brandenburg/Berlin,9.32
1985,10,Brandenburg,9.32
1985,10,Baden-Wuerttemberg,8.17
1985,10,Bayern,7.51
1985,10,Hessen,8.53
1985,10,Mecklenburg-Vorpommern,9.739999999999998
1985,10,Niedersachsen,9.61
1985,10,Niedersachsen/Hamburg/Bremen,9.62
1985,10,Nordrhein-Westfalen,9.52
1985,10,Rheinland-Pfalz,8.75
1985,10,Schleswig-Holstein,9.92
1985,10,Saarland,8.99
1985,10,Sachsen,8.65
1985,10,Sachsen-Anhalt,9.25
1985,10,Thueringen/Sachsen-Anhalt,8.79
1985,10,Thueringen,8.209999999999999
1985,10,Deutschland,8.79
1986,10,Brandenburg/Berlin,9.58
1986,10,Brandenburg,9.57
1986,10,Baden-Wuerttemberg,9.55
1986,10,Bayern,8.56
1986,10,Hessen,9.629999999999999
1986,10,Mecklenburg-Vorpommern,9.47
1986,10,Niedersachsen,10.19
1986,10,Niedersachsen/Hamburg/Bremen,10.19
1986,10,Nordrhein-Westfalen,10.870000000000001
1986,10,Rheinland-Pfalz,10.26
1986,10,Schleswig-Holstein,9.76
1986,10,Saarland,10.48
1986,10,Sachsen,9.43
1986,10,Sachsen-Anhalt,9.8
1986,10,Thueringen/Sachsen-Anhalt,9.46
1986,10,Thueringen,9.04
1986,10,Deutschland,9.61
1987,10,Brandenburg/Berlin,9.46
1987,10,Brandenburg,9.450000000000001
1987,10,Baden-Wuerttemberg,9.5
1987,10,Bayern,8.78
1987,10,Hessen,9.08
1987,10,Mecklenburg-Vorpommern,9.34
1987,10,Niedersachsen,9.719999999999999
1987,10,Niedersachsen/Hamburg/Bremen,9.719999999999999
1987,10,Nordrhein-Westfalen,10.239999999999998
1987,10,Rheinland-Pfalz,9.58
1987,10,Schleswig-Holstein,9.54
1987,10,Saarland,9.98
1987,10,Sachsen,9.03
1987,10,Sachsen-Anhalt,9.38
1987,10,Thueringen/Sachsen-Anhalt,9.02
1987,10,Thueringen,8.57
1987,10,Deutschland,9.360000000000001
1988,10,Brandenburg/Berlin,9.629999999999999
1988,10,Brandenburg,9.61
1988,10,Baden-Wuerttemberg,10.11
1988,10,Bayern,9.57
1988,10,Hessen,9.69
1988,10,Mecklenburg-Vorpommern,9.1
1988,10,Niedersachsen,9.65
1988,10,Niedersachsen/Hamburg/Bremen,9.65
1988,10,Nordrhein-Westfalen,10.239999999999998
1988,10,Rheinland-Pfalz,10.129999999999999
1988,10,Schleswig-Holstein,9.26
1988,10,Saarland,10.41
1988,10,Sachsen,9.29
1988,10,Sachsen-Anhalt,9.709999999999999
1988,10,Thueringen/Sachsen-Anhalt,9.44
1988,10,Thueringen,9.1
1988,10,Deutschland,9.68
1989,10,Brandenburg/Berlin,11.11
1989,10,Brandenburg,11.11
1989,10,Baden-Wuerttemberg,9.66
1989,10,Bayern,9.01
1989,10,Hessen,10.229999999999999
1989,10,Mecklenburg-Vorpommern,10.77
1989,10,Niedersachsen,11.129999999999999
1989,10,Niedersachsen/Hamburg/Bremen,11.129999999999999
1989,10,Nordrhein-Westfalen,11.39
1989,10,Rheinland-Pfalz,10.54
1989,10,Schleswig-Holstein,10.719999999999999
1989,10,Saarland,10.66
1989,10,Sachsen,10.66
1989,10,Sachsen-Anhalt,11.17
1989,10,Thueringen/Sachsen-Anhalt,10.62
1989,10,Thueringen,9.950000000000001
1989,10,Deutschland,10.38
1990,10,Brandenburg/Berlin,10.26
1990,10,Brandenburg,10.25
1990,10,Baden-Wuerttemberg,10.16
1990,10,Bayern,9.129999999999999
1990,10,Hessen,9.93
1990,10,Mecklenburg-Vorpommern,10.350000000000001
1990,10,Niedersachsen,10.84
1990,10,Niedersachsen/Hamburg/Bremen,10.84
1990,10,Nordrhein-Westfalen,11.42
1990,10,Rheinland-Pfalz,10.48
1990,10,Schleswig-Holstein,10.65
1990,10,Saarland,10.860000000000001
1990,10,Sachsen,9.91
1990,10,Sachsen-Anhalt,10.3
1990,10,Thueringen/Sachsen-Anhalt,9.860000000000001
1990,10,Thueringen,9.3
1990,10,Deutschland,10.18
1991,10,Brandenburg/Berlin,8.89
1991,10,Brandenburg,8.88
1991,10,Baden-Wuerttemberg,7.57
1991,10,Bayern,6.95
1991,10,Hessen,7.92
1991,10,Mecklenburg-Vorpommern,8.77
1991,10,Niedersachsen,8.870000000000001
1991,10,Niedersachsen/Hamburg/Bremen,8.88
1991,10,Nordrhein-Westfalen,9.1
1991,10,Rheinland-Pfalz,8.27
1991,10,Schleswig-Holstein,8.850000000000001
1991,10,Saarland,8.639999999999999
1991,10,Sachsen,8.03
1991,10,Sachsen-Anhalt,8.66
1991,10,Thueringen/Sachsen-Anhalt,8.06
1991,10,Thueringen,7.319999999999999
1991,10,Deutschland,8.16
1992,10,Brandenburg/Berlin,6.03
1992,10,Brandenburg,6.03
